"historyId","historyUid","userUid","onlineCourseUid","grade","gradeMaxVal","completed","pct"
"3857","6155b170-af7b-11eb-9cf0-d040cf4d1583","8db4ac79-c672-4aa6-b902-0c986f7a5b6e","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","26/5/2018 18:34:31","1"
"3858","61542e54-af7b-11eb-9cf0-d040cf4d1583","13973c8f-95f8-4bbc-8b81-36b786c54a92","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","23/7/2018 05:26:36","0.9"
"3859","61570c00-af7b-11eb-9cf0-d040cf4d1583","f7c8b084-7724-4401-bbc8-7a38c97a3379","c0f44954-af79-11eb-9cf0-d040cf4d1583","86","100","14/2/2019 18:18:52","0.86"
"3860","61557e6c-af7b-11eb-9cf0-d040cf4d1583","7bdfd828-976c-4e8b-84cb-b0c2adb7bf56","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","17","50","11/11/2019 00:43:18","0.34"
"3861","615716e6-af7b-11eb-9cf0-d040cf4d1583","f9fbcee6-60ab-44e1-afb6-403a2dd7b142","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","69","100","1/11/2018 17:35:11","0.69"
"3862","61542b70-af7b-11eb-9cf0-d040cf4d1583","1331e125-247c-4daf-bf05-35bb05657c6c","c0f44eea-af79-11eb-9cf0-d040cf4d1583","97","100","2/2/2019 05:33:19","0.97"
"3863","615485ac-af7b-11eb-9cf0-d040cf4d1583","30c01f01-26b7-4d66-96a5-4e61835e50b1","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","40","50","27/4/2018 19:15:40","0.8"
"3864","6154d9a8-af7b-11eb-9cf0-d040cf4d1583","4aee33e6-b10c-4415-a089-7f27ff490504","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","20/1/2019 08:01:17","0.8"
"3865","6154b6c6-af7b-11eb-9cf0-d040cf4d1583","4139b54f-b05e-41d0-9683-5bbd5aa25476","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","3/1/2018 02:00:26","0.8"
"3866","61555dba-af7b-11eb-9cf0-d040cf4d1583","7252ece4-b51c-4fa7-ac53-8a2351a43a18","c0f45016-af79-11eb-9cf0-d040cf4d1583","51","100","16/10/2018 06:21:43","0.51"
"3867","615483cc-af7b-11eb-9cf0-d040cf4d1583","300cb41d-0280-4379-8578-fc1bd6a7e848","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","15/1/2018 15:35:06","0.8"
"3868","6153f222-af7b-11eb-9cf0-d040cf4d1583","018fac37-1bb3-454c-ae1d-7f5a3f074707","c0f45016-af79-11eb-9cf0-d040cf4d1583","56","100","27/4/2019 16:27:11","0.56"
"3869","615440c4-af7b-11eb-9cf0-d040cf4d1583","1a90ea5c-2bbd-4867-9cc9-79d8b42df3ac","c0f44be8-af79-11eb-9cf0-d040cf4d1583","43","50","12/6/2019 02:53:21","0.86"
"3870","61554334-af7b-11eb-9cf0-d040cf4d1583","689d14c3-c549-46bd-b16f-103b32146dc5","c0f45016-af79-11eb-9cf0-d040cf4d1583","90","100","1/11/2019 18:19:29","0.9"
"3871","6156bdb8-af7b-11eb-9cf0-d040cf4d1583","dfc05dfe-256d-4229-9d06-9ada1dcf548d","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","25/2/2019 00:33:58","0.8"
"3872","61554ee2-af7b-11eb-9cf0-d040cf4d1583","6dbc75da-9119-4e25-a715-3f7d3c44da8f","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","97","100","24/4/2019 05:40:01","0.97"
"3873","615440ec-af7b-11eb-9cf0-d040cf4d1583","1a90ea5c-2bbd-4867-9cc9-79d8b42df3ac","c0f44d78-af79-11eb-9cf0-d040cf4d1583","17","50","11/10/2019 03:45:24","0.34"
"3874","615442a4-af7b-11eb-9cf0-d040cf4d1583","1a9d9244-8645-4cb4-9507-d654669b877a","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","11/9/2018 07:12:49","1"
"3875","615447fe-af7b-11eb-9cf0-d040cf4d1583","1c022353-ec26-4568-82d0-61e4e8047a3c","c0f44eea-af79-11eb-9cf0-d040cf4d1583","43","50","15/4/2019 07:42:16","0.86"
"3876","6156c8d0-af7b-11eb-9cf0-d040cf4d1583","e23c5c9b-134d-4eec-836a-92ef9445ab05","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","15/2/2018 16:50:10","0.8"
"3877","61571920-af7b-11eb-9cf0-d040cf4d1583","fad10b97-91d9-4d59-b1fc-5ce14ec574f4","c0f44eea-af79-11eb-9cf0-d040cf4d1583","68","100","9/7/2018 22:05:31","0.68"
"3878","6155a2f2-af7b-11eb-9cf0-d040cf4d1583","8a7ecc87-9840-42e4-8146-7b8330e96824","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","15","50","13/3/2019 12:13:05","0.3"
"3879","6155ff9a-af7b-11eb-9cf0-d040cf4d1583","a61c4286-19be-4dd6-be5c-0698ccd3cd2a","c0f44be8-af79-11eb-9cf0-d040cf4d1583","11","50","29/1/2019 03:15:03","0.22"
"3880","6154f03c-af7b-11eb-9cf0-d040cf4d1583","511b4af6-54d0-467f-9e39-ff59e898beea","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","30/12/2018 20:39:17","0.8"
"3881","61549d9e-af7b-11eb-9cf0-d040cf4d1583","366a31d7-3666-4130-8027-7f68212193d2","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","12/2/2018 06:34:02","1"
"3882","615672a4-af7b-11eb-9cf0-d040cf4d1583","ce792d0a-a77b-4aaa-b68e-21dd8f5530bf","c0f44eea-af79-11eb-9cf0-d040cf4d1583","90","100","23/3/2018 04:01:42","0.9"
"3883","61552f34-af7b-11eb-9cf0-d040cf4d1583","667b4a07-2f97-4e6d-ae8d-e4034911b87d","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","15","50","19/11/2018 12:38:38","0.3"
"3884","6155e654-af7b-11eb-9cf0-d040cf4d1583","9fc957c3-fbf2-48f6-a752-cc991e5e9c39","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","43","50","2/7/2019 08:01:31","0.86"
"3885","61542f30-af7b-11eb-9cf0-d040cf4d1583","13d30c86-497a-4919-8073-5c21ed340baf","c0f45016-af79-11eb-9cf0-d040cf4d1583","50","100","23/8/2018 02:42:30","0.5"
"3886","61561a5c-af7b-11eb-9cf0-d040cf4d1583","afc377c2-3b13-49a2-9a32-a3143c5c587b","c0f44d78-af79-11eb-9cf0-d040cf4d1583","44","50","23/9/2019 09:56:17","0.88"
"3887","615711f0-af7b-11eb-9cf0-d040cf4d1583","f9638551-80e4-4744-8391-9670c4f23a77","c0f44d78-af79-11eb-9cf0-d040cf4d1583","14","50","3/8/2018 07:21:11","0.28"
"3888","6155fbe4-af7b-11eb-9cf0-d040cf4d1583","a55c6ad0-dd5a-4588-aa8e-f40bd433a3c4","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","59","100","12/7/2018 04:08:02","0.59"
"3889","615639b0-af7b-11eb-9cf0-d040cf4d1583","baf416e4-7380-471f-8d2d-4aad1618f80c","c0f44954-af79-11eb-9cf0-d040cf4d1583","12","50","31/8/2019 09:02:11","0.24"
"3890","61552d90-af7b-11eb-9cf0-d040cf4d1583","664664cb-6d30-4f4f-8515-beb8f6d62737","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","26/11/2019 23:39:21","1"
"3891","615544ec-af7b-11eb-9cf0-d040cf4d1583","692c360b-d23c-4c35-ae34-4f57318a6d7e","c0f44d00-af79-11eb-9cf0-d040cf4d1583","91","100","31/8/2019 11:33:05","0.91"
"3892","61552d04-af7b-11eb-9cf0-d040cf4d1583","65e22139-ba4c-45fb-9e6d-e95dead1c359","c0f44d00-af79-11eb-9cf0-d040cf4d1583","85","100","3/4/2019 05:44:36","0.85"
"3893","6154e09c-af7b-11eb-9cf0-d040cf4d1583","4ce548c7-3174-4c6a-ab8d-98135550c936","c0f44d78-af79-11eb-9cf0-d040cf4d1583","20","50","4/2/2019 20:46:00","0.4"
"3894","6155c2dc-af7b-11eb-9cf0-d040cf4d1583","9466df8f-322b-431d-ba77-b8e3a8dbc86c","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","14/11/2018 07:06:17","1"
"3895","6153f182-af7b-11eb-9cf0-d040cf4d1583","018fac37-1bb3-454c-ae1d-7f5a3f074707","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","40","50","6/10/2018 00:42:36","0.8"
"3896","6154ef1a-af7b-11eb-9cf0-d040cf4d1583","50f3c09d-9cd8-4084-a57e-5070c8d832c8","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","9/1/2018 01:35:59","1"
"3897","6154d4ee-af7b-11eb-9cf0-d040cf4d1583","4914077e-3344-4f40-b8b0-2ae92db301f4","c0f44d00-af79-11eb-9cf0-d040cf4d1583","42","50","14/12/2018 03:38:28","0.84"
"3898","61554be0-af7b-11eb-9cf0-d040cf4d1583","6ca7d877-c24f-4eb8-bdf6-cee43a538624","c0f44eea-af79-11eb-9cf0-d040cf4d1583","54","100","7/1/2018 13:00:46","0.54"
"3899","6154718e-af7b-11eb-9cf0-d040cf4d1583","29abef6a-c07a-4552-ab79-eb354e5eba96","c0f45016-af79-11eb-9cf0-d040cf4d1583","20","50","16/6/2018 01:40:54","0.4"
"3900","615442d6-af7b-11eb-9cf0-d040cf4d1583","1a9d9244-8645-4cb4-9507-d654669b877a","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","17/9/2019 16:23:36","0.8"
"3901","6156c344-af7b-11eb-9cf0-d040cf4d1583","e16c0980-4535-4595-925d-1fac16613ddd","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","91","100","9/7/2019 21:32:24","0.91"
"3902","6154d098-af7b-11eb-9cf0-d040cf4d1583","4866bcf4-627a-4b72-a0e7-93bb195897ff","c0f44d78-af79-11eb-9cf0-d040cf4d1583","100","100","29/7/2019 10:13:12","1"
"3903","6154bdb0-af7b-11eb-9cf0-d040cf4d1583","425355d5-37f3-4a12-b4e0-1f2fabd78982","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","59","100","21/7/2018 02:15:11","0.59"
"3904","6153f5d8-af7b-11eb-9cf0-d040cf4d1583","02451d6c-7db9-432a-a8cf-435fd4bbb7e2","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","90","100","16/3/2018 06:52:43","0.9"
"3905","6155cb9c-af7b-11eb-9cf0-d040cf4d1583","962f10be-c372-44dd-8510-56d461d9b2f1","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","65","100","18/11/2018 11:10:05","0.65"
"3906","61562358-af7b-11eb-9cf0-d040cf4d1583","b2d82cac-abfa-443b-a6b1-fca118526198","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","29/7/2019 01:02:25","0.9"
"3907","61562f88-af7b-11eb-9cf0-d040cf4d1583","b8b5bead-5548-4632-a9f4-df2950d6b875","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","11/5/2019 11:59:05","0.8"
"3908","6155a8a6-af7b-11eb-9cf0-d040cf4d1583","8bca4616-9ab8-4d12-9d6f-5ff9c66c5fa9","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","67","100","2/11/2019 01:46:02","0.67"
"3909","6154d23c-af7b-11eb-9cf0-d040cf4d1583","48c01195-f422-4810-8ddd-566f7caa568a","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","90","100","22/12/2018 21:57:24","0.9"
"3910","6155d696-af7b-11eb-9cf0-d040cf4d1583","9b20b80e-541a-43a0-a1df-27e0107bc2c8","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","18/7/2019 07:28:47","1"
"3911","61556ff8-af7b-11eb-9cf0-d040cf4d1583","76d72009-d4ca-4bae-9615-717842b12aa5","c0f44d78-af79-11eb-9cf0-d040cf4d1583","90","100","24/4/2018 02:35:56","0.9"
"3912","6155801a-af7b-11eb-9cf0-d040cf4d1583","7cf4069f-5ba1-4923-b2e2-c59cbc5b6152","c0f44eea-af79-11eb-9cf0-d040cf4d1583","90","100","23/5/2019 23:51:35","0.9"
"3913","615600da-af7b-11eb-9cf0-d040cf4d1583","a649f6b7-eb42-46b8-8e79-dc3e8f448c70","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","69","100","23/11/2018 07:14:05","0.69"
"3914","61569504-af7b-11eb-9cf0-d040cf4d1583","d41fb661-bf7e-4639-a3fb-c55c2a41f0c9","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","16/11/2018 15:28:28","0.8"
"3915","61547382-af7b-11eb-9cf0-d040cf4d1583","2afd17fe-ab31-408e-88eb-73ae89c12596","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","20","50","9/7/2018 02:13:28","0.4"
"3916","6155020c-af7b-11eb-9cf0-d040cf4d1583","56f1a585-74b0-401e-b0fc-b63b81547148","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","15/5/2019 15:49:52","0.8"
"3917","61540186-af7b-11eb-9cf0-d040cf4d1583","078827b8-91b4-481a-b7f2-90b016a05e8e","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","13/8/2018 12:03:33","1"
"3918","61541f72-af7b-11eb-9cf0-d040cf4d1583","0f0c6fb4-7273-4383-9614-de1ff006a8fb","c0f45016-af79-11eb-9cf0-d040cf4d1583","69","100","15/10/2018 19:47:22","0.69"
"3919","6154fa46-af7b-11eb-9cf0-d040cf4d1583","54b8aeb0-3931-44b3-b88b-ddcfc307ec94","c0f44eea-af79-11eb-9cf0-d040cf4d1583","88","100","17/11/2018 10:00:33","0.88"
"3920","6155345c-af7b-11eb-9cf0-d040cf4d1583","67216f94-b55a-4e16-a327-5c6a82b4b534","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","27/9/2019 23:26:28","0.8"
"3921","6155d7f4-af7b-11eb-9cf0-d040cf4d1583","9b6b8f1c-df7e-4b94-97d0-d6a9dc87730c","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","66","100","7/6/2019 02:53:41","0.66"
"3922","6156e78e-af7b-11eb-9cf0-d040cf4d1583","ee0c1828-a445-49fd-9161-b249dc331b72","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","9/5/2018 17:03:49","1"
"3923","6154a514-af7b-11eb-9cf0-d040cf4d1583","3b531fb1-3ebf-4f06-aac0-8d6ff99ec92d","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","20","50","4/12/2018 16:41:41","0.4"
"3924","61562cfe-af7b-11eb-9cf0-d040cf4d1583","b7c2858a-9569-4eeb-9642-e1b75f6a015e","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","44","50","8/8/2019 05:38:18","0.88"
"3925","6156605c-af7b-11eb-9cf0-d040cf4d1583","c750f499-ac75-4d88-be6d-6f2c97d2ea03","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","1/3/2019 21:38:04","1"
"3926","6155c520-af7b-11eb-9cf0-d040cf4d1583","950f18fe-5b14-427b-99b5-eaacfca919fc","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","11/10/2019 08:37:06","1"
"3927","61568c58-af7b-11eb-9cf0-d040cf4d1583","d10fbc4f-dffe-437f-9bec-6f4864a8c2ed","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","7/11/2019 11:12:28","1"
"3928","6155dc86-af7b-11eb-9cf0-d040cf4d1583","9c2cde91-f306-41bd-84b7-53766a76f2bf","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","21/6/2019 19:33:14","0.8"
"3929","61542df0-af7b-11eb-9cf0-d040cf4d1583","13973c8f-95f8-4bbc-8b81-36b786c54a92","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","29/9/2019 03:45:19","1"
"3930","6154d700-af7b-11eb-9cf0-d040cf4d1583","49ba18ed-7fd9-40ce-8ee6-d07268b67788","c0f44954-af79-11eb-9cf0-d040cf4d1583","40","50","29/3/2018 07:23:50","0.8"
"3931","6156cde4-af7b-11eb-9cf0-d040cf4d1583","e47b6bbc-b22e-4c8e-b088-56cba57b56fc","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","26/5/2018 02:13:40","1"
"3932","615517c4-af7b-11eb-9cf0-d040cf4d1583","5e72fb49-e1f9-494c-a071-1065d0870cd7","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","5/5/2018 16:33:27","0.8"
"3933","61546216-af7b-11eb-9cf0-d040cf4d1583","2527eee0-bbc8-4542-9f5c-a70a60b5b585","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","90","100","20/9/2019 09:43:27","0.9"
"3934","6156789e-af7b-11eb-9cf0-d040cf4d1583","cf9e1b36-906e-4e54-b219-f47e375cee53","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","27/12/2019 21:45:42","1"
"3935","61570d54-af7b-11eb-9cf0-d040cf4d1583","f855ec88-a6bb-4d2d-866e-2c8e1cae1757","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","14/12/2019 07:20:58","0.8"
"3936","61554d2a-af7b-11eb-9cf0-d040cf4d1583","6ce097f1-9f43-4d68-8941-d2ae201b061a","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","8/6/2019 18:22:22","0.8"
"3937","6156c902-af7b-11eb-9cf0-d040cf4d1583","e23c5c9b-134d-4eec-836a-92ef9445ab05","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","30/11/2018 03:37:17","0.8"
"3938","61556aee-af7b-11eb-9cf0-d040cf4d1583","762af6dc-c2cf-419f-bd42-ea57e17f8cee","c0f44eea-af79-11eb-9cf0-d040cf4d1583","58","100","21/9/2019 18:23:25","0.58"
"3939","61557714-af7b-11eb-9cf0-d040cf4d1583","78e0fdec-ba9d-448a-84a0-fc52480df2e4","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","40","50","24/12/2019 04:02:07","0.8"
"3940","61557e1c-af7b-11eb-9cf0-d040cf4d1583","7bdfd828-976c-4e8b-84cb-b0c2adb7bf56","c0f44954-af79-11eb-9cf0-d040cf4d1583","40","50","17/11/2019 06:28:42","0.8"
"3941","61558312-af7b-11eb-9cf0-d040cf4d1583","7dd6c3a9-fc3d-468f-92de-f0c4f1a1b88b","c0f44eea-af79-11eb-9cf0-d040cf4d1583","15","50","11/12/2018 23:03:13","0.3"
"3942","615600c6-af7b-11eb-9cf0-d040cf4d1583","a649f6b7-eb42-46b8-8e79-dc3e8f448c70","c0f44eea-af79-11eb-9cf0-d040cf4d1583","15","50","7/11/2018 18:06:40","0.3"
"3943","61546bb2-af7b-11eb-9cf0-d040cf4d1583","285f3af3-1145-4f2d-a621-1082261b7ed1","c0f44be8-af79-11eb-9cf0-d040cf4d1583","87","100","6/7/2019 12:39:51","0.87"
"3944","6155b6a2-af7b-11eb-9cf0-d040cf4d1583","9014e465-44d9-49b6-aaf0-d0f54d4078ba","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","25/2/2019 17:40:34","1"
"3945","61540fa0-af7b-11eb-9cf0-d040cf4d1583","0b7d7d50-9b71-4d71-b712-b14c43e9009f","c0f44eea-af79-11eb-9cf0-d040cf4d1583","12","50","2/8/2019 18:20:38","0.24"
"3946","61559b2c-af7b-11eb-9cf0-d040cf4d1583","86ffb7fe-94d0-4695-bbe7-c2ba97989728","c0f44eea-af79-11eb-9cf0-d040cf4d1583","68","100","15/3/2018 09:27:42","0.68"
"3947","615441dc-af7b-11eb-9cf0-d040cf4d1583","1a90ea5c-2bbd-4867-9cc9-79d8b42df3ac","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","11/7/2018 15:21:51","0.8"
"3948","615510ee-af7b-11eb-9cf0-d040cf4d1583","5b34b48b-6ccf-4f13-b75e-899b04c34179","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","90","100","12/12/2018 16:30:15","0.9"
"3949","6154dd5e-af7b-11eb-9cf0-d040cf4d1583","4c84bc44-e830-4e0f-859a-e7e143a76dbd","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","26/8/2018 07:59:38","1"
"3950","6153f7ae-af7b-11eb-9cf0-d040cf4d1583","02d398fa-fc69-4648-aed3-138e53139a70","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","12/8/2019 22:01:45","1"
"3951","6155b404-af7b-11eb-9cf0-d040cf4d1583","8f470011-f4e4-4200-a974-4868f442e7da","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","17/7/2019 01:56:51","1"
"3952","6153efb6-af7b-11eb-9cf0-d040cf4d1583","00229e52-cdb1-47bf-ba48-d94fc403d006","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","5/3/2018 22:53:06","0.8"
"3953","61542ee0-af7b-11eb-9cf0-d040cf4d1583","13d30c86-497a-4919-8073-5c21ed340baf","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","8/3/2018 18:42:27","0.8"
"3954","615454d8-af7b-11eb-9cf0-d040cf4d1583","2097427a-97f2-4864-82f0-e928c97d413e","c0f45016-af79-11eb-9cf0-d040cf4d1583","62","100","12/6/2019 10:56:50","0.62"
"3955","61567588-af7b-11eb-9cf0-d040cf4d1583","ceed4194-a0cf-40ff-a579-7a675b9d6b44","c0f44d78-af79-11eb-9cf0-d040cf4d1583","100","100","28/1/2018 12:24:32","1"
"3956","6155a126-af7b-11eb-9cf0-d040cf4d1583","896f5f74-db3c-41db-912a-13f84e6f2830","c0f44eea-af79-11eb-9cf0-d040cf4d1583","85","100","10/6/2019 20:53:02","0.85"
"3957","61546f90-af7b-11eb-9cf0-d040cf4d1583","295c26ef-de6e-412f-b7ef-f7c6e2f06f82","c0f44d00-af79-11eb-9cf0-d040cf4d1583","40","50","14/6/2019 23:59:08","0.8"
"3958","6156675a-af7b-11eb-9cf0-d040cf4d1583","c926016d-0c14-4e45-85d9-1870178b06fc","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","21/9/2018 02:57:38","1"
"3959","6154427c-af7b-11eb-9cf0-d040cf4d1583","1a9d9244-8645-4cb4-9507-d654669b877a","c0f44d00-af79-11eb-9cf0-d040cf4d1583","40","50","21/11/2019 11:43:33","0.8"
"3960","61543b38-af7b-11eb-9cf0-d040cf4d1583","187808f2-c296-40a8-8180-dfb449b5b7af","c0f45016-af79-11eb-9cf0-d040cf4d1583","40","50","7/12/2018 02:13:23","0.8"
"3961","6156c326-af7b-11eb-9cf0-d040cf4d1583","e16c0980-4535-4595-925d-1fac16613ddd","c0f44d00-af79-11eb-9cf0-d040cf4d1583","20","50","8/4/2018 01:02:51","0.4"
"3962","6154b32e-af7b-11eb-9cf0-d040cf4d1583","3fa0a4b5-e1b0-4b17-bc60-ade2c50fb3e7","c0f44d00-af79-11eb-9cf0-d040cf4d1583","15","50","5/1/2019 19:39:26","0.3"
"3963","6156eec8-af7b-11eb-9cf0-d040cf4d1583","f06e4845-d8e6-4141-bdf4-4892b8e78ad6","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","13/12/2018 08:40:26","1"
"3964","61565d64-af7b-11eb-9cf0-d040cf4d1583","c671e9c2-a899-4126-9611-be9b031e2726","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","25/10/2018 15:52:00","0.9"
"3965","615435e8-af7b-11eb-9cf0-d040cf4d1583","16249733-f818-46d2-b0e3-b6a97c665f4a","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","10/8/2019 15:09:58","0.9"
"3966","615422e2-af7b-11eb-9cf0-d040cf4d1583","10274e4f-a276-41f8-b7e0-e4eec6145bc5","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","8/9/2019 11:55:54","0.8"
"3967","615516d4-af7b-11eb-9cf0-d040cf4d1583","5dfe8ba3-7de1-44aa-be44-831854b6f794","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","90","100","27/5/2018 03:51:20","0.9"
"3968","6154c878-af7b-11eb-9cf0-d040cf4d1583","452679fc-5d5a-466f-b1d5-477124390e11","c0f44d00-af79-11eb-9cf0-d040cf4d1583","40","50","3/7/2018 12:38:58","0.8"
"3969","615622f4-af7b-11eb-9cf0-d040cf4d1583","b2d82cac-abfa-443b-a6b1-fca118526198","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","15/5/2019 13:49:30","1"
"3970","61558772-af7b-11eb-9cf0-d040cf4d1583","80f58ea7-fd79-497e-935b-6bbf8b13b1b5","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","18/7/2018 23:15:57","0.8"
"3971","61543dfe-af7b-11eb-9cf0-d040cf4d1583","198dedb8-2c85-4153-b6cc-3621b95d68af","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","49","50","12/8/2019 01:01:33","0.98"
"3972","6154574e-af7b-11eb-9cf0-d040cf4d1583","21ce0e97-2986-4311-bc4c-49535e966d2d","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","10/9/2019 01:33:47","1"
"3973","61560602-af7b-11eb-9cf0-d040cf4d1583","a7910c9d-08f5-422d-8bb7-f9acb5e8e3c8","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","4/1/2018 10:49:14","0.8"
"3974","61549e2a-af7b-11eb-9cf0-d040cf4d1583","37d8f4ad-a9bd-4f21-a582-1e1cc9bfef47","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","16/8/2019 21:44:32","1"
"3975","6156ebd0-af7b-11eb-9cf0-d040cf4d1583","ef866c26-ad55-4bda-978d-a0343e182ef6","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","12","50","13/6/2019 00:50:25","0.24"
"3976","6154fabe-af7b-11eb-9cf0-d040cf4d1583","54e1c002-56be-4819-ab03-4fbdd3b2a96c","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","6/5/2018 09:45:02","1"
"3977","61552da4-af7b-11eb-9cf0-d040cf4d1583","664664cb-6d30-4f4f-8515-beb8f6d62737","c0f44954-af79-11eb-9cf0-d040cf4d1583","14","50","14/7/2018 09:24:12","0.28"
"3978","61550b9e-af7b-11eb-9cf0-d040cf4d1583","5aa5dc85-56ca-4ecc-b0cb-cd83443175c7","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","1/4/2019 07:04:29","1"
"3979","61543cd2-af7b-11eb-9cf0-d040cf4d1583","195b2fbe-01bc-473c-b933-fba70098d045","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","90","100","3/6/2018 21:11:09","0.9"
"3980","61563078-af7b-11eb-9cf0-d040cf4d1583","b8b80d2b-705b-4057-94f4-93a7a648acee","c0f44d78-af79-11eb-9cf0-d040cf4d1583","18","50","5/2/2018 23:37:39","0.36"
"3981","615597c6-af7b-11eb-9cf0-d040cf4d1583","8660e549-91b8-479e-a0b9-9e90849d84dc","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","13/9/2018 19:35:20","0.8"
"3982","61547dbe-af7b-11eb-9cf0-d040cf4d1583","2e02c288-e36b-4d76-9099-fbedff2452d3","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","68","100","21/4/2018 16:04:50","0.68"
"3983","6155c11a-af7b-11eb-9cf0-d040cf4d1583","94336126-df41-4e42-b34a-7f0557174023","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","64","100","25/5/2018 03:52:51","0.64"
"3984","6156f120-af7b-11eb-9cf0-d040cf4d1583","f1f41153-a474-458d-b9cb-dce4dca2f42c","c0f44eea-af79-11eb-9cf0-d040cf4d1583","99","100","27/7/2019 01:40:43","0.99"
